sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
72,50000,50000,50000,50000,34949,15051,15072,34928,50021,49979,50053,49947,0.106,0.106,0.106
73,50000,50000,50000,50000,35155,14845,15090,34910,50245,49755,50613,49387,1.226,1.226,1.226
74,50000,50000,50000,50000,35012,14988,15004,34996,50016,49984,50040,49960,0.08,0.08,0.08
75,50000,50000,50000,50000,35161,14839,14974,35026,50135,49865,50338,49662,0.676,0.676,0.676
76,50000,50000,50000,50000,34939,15061,15122,34878,50061,49939,50153,49847,0.306,0.306,0.306
77,50000,50000,50000,50000,34877,15123,14927,35073,49804,50196,49510,50490,0.98,0.98,0.98
78,50000,50000,50000,50000,34992,15008,15118,34882,50110,49890,50275,49725,0.55,0.55,0.55
79,50000,50000,50000,50000,34961,15039,14859,35141,49820,50180,49550,50450,0.9,0.9,0.9
80,50000,50000,50000,50000,34796,15204,15072,34928,49868,50132,49670,50330,0.66,0.66,0.66
81,50000,50000,50000,50000,34976,15024,15029,34971,50005,49995,50013,49987,0.026,0.026,0.026
82,50000,50000,50000,50000,34980,15020,15071,34929,50051,49949,50128,49872,0.256,0.256,0.256
83,50000,50000,50000,50000,35272,14728,14893,35107,50165,49835,50413,49587,0.826,0.826,0.826
84,50000,50000,50000,50000,35050,14950,15137,34863,50187,49813,50468,49532,0.936,0.936,0.936
85,50000,50000,50000,50000,35019,14981,15053,34947,50072,49928,50180,49820,0.36,0.36,0.36
86,50000,50000,50000,50000,34887,15113,14724,35276,49611,50389,49028,50972,1.944,1.944,1.944
87,50000,50000,50000,50000,34933,15067,15033,34967,49966,50034,49915,50085,0.17,0.17,0.17
88,50000,50000,50000,50000,34795,15205,14859,35141,49654,50346,49135,50865,1.73,1.73,1.73
89,50000,50000,50000,50000,35025,14975,15058,34942,50083,49917,50208,49792,0.416,0.416,0.416
90,50000,50000,50000,50000,34989,15011,15088,34912,50077,49923,50193,49807,0.386,0.386,0.386
91,50000,50000,50000,50000,35081,14919,15115,34885,50196,49804,50490,49510,0.98,0.98,0.98
92,50000,50000,50000,50000,35020,14980,14891,35109,49911,50089,49778,50222,0.444,0.444,0.444
93,50000,50000,50000,50000,34855,15145,15004,34996,49859,50141,49648,50352,0.704,0.704,0.704
94,50000,50000,50000,50000,35172,14828,14987,35013,50159,49841,50398,49602,0.796,0.796,0.796
95,50000,50000,50000,50000,34931,15069,14988,35012,49919,50081,49798,50202,0.404,0.404,0.404
96,50000,50000,50000,50000,35022,14978,14882,35118,49904,50096,49760,50240,0.48,0.48,0.48
97,50000,50000,50000,50000,35080,14920,15093,34907,50173,49827,50433,49567,0.866,0.866,0.866
98,50000,50000,50000,50000,35016,14984,15123,34877,50139,49861,50348,49652,0.696,0.696,0.696
99,50000,50000,50000,50000,34912,15088,14754,35246,49666,50334,49165,50835,1.67,1.67,1.67
