sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
88,50000,50000,50000,50000,34848,15152,14976,35024,49824,50176,49560,50440,0.88,0.88,0.88
89,50000,50000,50000,50000,35046,14954,14894,35106,49940,50060,49850,50150,0.3,0.3,0.3
90,50000,50000,50000,50000,35068,14932,15025,34975,50093,49907,50233,49767,0.466,0.466,0.466
91,50000,50000,50000,50000,35142,14858,14954,35046,50096,49904,50240,49760,0.48,0.48,0.48
92,50000,50000,50000,50000,34870,15130,14922,35078,49792,50208,49480,50520,1.04,1.04,1.04
93,50000,50000,50000,50000,35061,14939,15141,34859,50202,49798,50505,49495,1.01,1.01,1.01
94,50000,50000,50000,50000,34903,15097,15057,34943,49960,50040,49900,50100,0.2,0.2,0.2
95,50000,50000,50000,50000,34990,15010,14905,35095,49895,50105,49738,50262,0.524,0.524,0.524
96,50000,50000,50000,50000,35067,14933,14998,35002,50065,49935,50163,49837,0.326,0.326,0.326
97,50000,50000,50000,50000,35148,14852,15065,34935,50213,49787,50533,49467,1.066,1.066,1.066
98,50000,50000,50000,50000,34997,15003,15026,34974,50023,49977,50058,49942,0.116,0.116,0.116
99,50000,50000,50000,50000,34962,15038,14876,35124,49838,50162,49595,50405,0.81,0.81,0.81
