sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
76,50000,50000,50000,50000,34872,15128,14988,35012,49860,50140,49650,50350,0.7,0.7,0.7
77,50000,50000,50000,50000,34998,15002,15017,34983,50015,49985,50038,49962,0.076,0.076,0.076
78,50000,50000,50000,50000,34962,15038,14991,35009,49953,50047,49883,50117,0.234,0.234,0.234
79,50000,50000,50000,50000,35241,14759,15080,34920,50321,49679,50803,49197,1.606,1.606,1.606
80,50000,50000,50000,50000,35164,14836,14998,35002,50162,49838,50405,49595,0.81,0.81,0.81
81,50000,50000,50000,50000,35038,14962,15210,34790,50248,49752,50620,49380,1.24,1.24,1.24
82,50000,50000,50000,50000,35150,14850,14946,35054,50096,49904,50240,49760,0.48,0.48,0.48
83,50000,50000,50000,50000,34931,15069,15055,34945,49986,50014,49965,50035,0.07,0.07,0.07
84,50000,50000,50000,50000,34898,15102,15048,34952,49946,50054,49865,50135,0.27,0.27,0.27
85,50000,50000,50000,50000,35038,14962,15097,34903,50135,49865,50338,49662,0.676,0.676,0.676
86,50000,50000,50000,50000,35020,14980,14983,35017,50003,49997,50008,49992,0.016,0.016,0.016
87,50000,50000,50000,50000,35120,14880,15072,34928,50192,49808,50480,49520,0.96,0.96,0.96
88,50000,50000,50000,50000,34980,15020,15076,34924,50056,49944,50140,49860,0.28,0.28,0.28
89,50000,50000,50000,50000,34936,15064,15073,34927,50009,49991,50023,49977,0.046,0.046,0.046
90,50000,50000,50000,50000,34947,15053,14977,35023,49924,50076,49810,50190,0.38,0.38,0.38
91,50000,50000,50000,50000,34886,15114,14983,35017,49869,50131,49673,50327,0.654,0.654,0.654
92,50000,50000,50000,50000,35012,14988,14903,35097,49915,50085,49788,50212,0.424,0.424,0.424
93,50000,50000,50000,50000,34968,15032,14982,35018,49950,50050,49875,50125,0.25,0.25,0.25
94,50000,50000,50000,50000,34920,15080,15058,34942,49978,50022,49945,50055,0.11,0.11,0.11
95,50000,50000,50000,50000,34998,15002,15244,34756,50242,49758,50605,49395,1.21,1.21,1.21
96,50000,50000,50000,50000,35014,14986,14979,35021,49993,50007,49983,50017,0.034,0.034,0.034
97,50000,50000,50000,50000,34903,15097,15103,34897,50006,49994,50015,49985,0.03,0.03,0.03
98,50000,50000,50000,50000,35085,14915,15207,34793,50292,49708,50730,49270,1.46,1.46,1.46
99,50000,50000,50000,50000,35027,14973,15054,34946,50081,49919,50203,49797,0.406,0.406,0.406
