sim_index,c1_actual,c2_actual,i1_expected,i2_expected,c1_to_i1,c1_to_i2,c2_to_i1,c2_to_i2,i1_counted,i2_counted,c1_computed,c2_computed,c1_percent_error,c2_percent_error,max_percent_error
64,500,500,500,500,343,157,144,356,487,513,468,532,6.4,6.4,6.4
65,500,500,500,500,337,163,145,355,482,518,455,545,9.0,9.0,9.0
66,500,500,500,500,346,154,146,354,492,508,480,520,4.0,4.0,4.0
67,500,500,500,500,345,155,143,357,488,512,470,530,6.0,6.0,6.0
68,500,500,500,500,344,156,178,322,522,478,555,445,11.0,11.0,11.0
69,500,500,500,500,353,147,169,331,522,478,555,445,11.0,11.0,11.0
70,500,500,500,500,360,140,145,355,505,495,512,487,2.4,2.6,2.6
71,500,500,500,500,351,149,143,357,494,506,485,515,3.0,3.0,3.0
72,500,500,500,500,346,154,168,332,514,486,535,465,7.0,7.0,7.0
73,500,500,500,500,345,155,144,356,489,511,473,527,5.4,5.4,5.4
74,500,500,500,500,355,145,171,329,526,474,565,435,13.0,13.0,13.0
75,500,500,500,500,340,160,153,347,493,507,483,517,3.4,3.4,3.4
76,500,500,500,500,352,148,151,349,503,497,508,492,1.6,1.6,1.6
77,500,500,500,500,334,166,156,344,490,510,475,525,5.0,5.0,5.0
78,500,500,500,500,347,153,152,348,499,501,498,502,0.4,0.4,0.4
79,500,500,500,500,339,161,158,342,497,503,493,507,1.4,1.4,1.4
80,500,500,500,500,352,148,170,330,522,478,555,445,11.0,11.0,11.0
81,500,500,500,500,360,140,153,347,513,487,532,467,6.4,6.6,6.6
82,500,500,500,500,329,171,146,354,475,525,438,562,12.4,12.4,12.4
83,500,500,500,500,344,156,155,345,499,501,498,502,0.4,0.4,0.4
84,500,500,500,500,356,144,147,353,503,497,508,492,1.6,1.6,1.6
85,500,500,500,500,344,156,127,373,471,529,428,572,14.4,14.4,14.4
86,500,500,500,500,348,152,143,357,491,509,478,522,4.4,4.4,4.4
87,500,500,500,500,360,140,151,349,511,489,528,472,5.6,5.6,5.6
88,500,500,500,500,349,151,151,349,500,500,500,500,0.0,0.0,0.0
89,500,500,500,500,355,145,147,353,502,498,505,495,1.0,1.0,1.0
90,500,500,500,500,375,125,153,347,528,472,570,430,14.0,14.0,14.0
91,500,500,500,500,335,165,144,356,479,521,448,552,10.4,10.4,10.4
92,500,500,500,500,364,136,142,358,506,494,515,485,3.0,3.0,3.0
93,500,500,500,500,348,152,151,349,499,501,498,502,0.4,0.4,0.4
94,500,500,500,500,344,156,142,358,486,514,465,535,7.0,7.0,7.0
95,500,500,500,500,350,150,155,345,505,495,512,487,2.4,2.6,2.6
96,500,500,500,500,352,148,140,360,492,508,480,520,4.0,4.0,4.0
97,500,500,500,500,347,153,150,350,497,503,493,507,1.4,1.4,1.4
98,500,500,500,500,355,145,133,367,488,512,470,530,6.0,6.0,6.0
99,500,500,500,500,341,159,157,343,498,502,495,505,1.0,1.0,1.0
